model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
llasa1b,ct_blue_t4_k06,1,control_word,t4,6,6,13,blue,2,16.26,0,0.00215138983912766,0.02175583317875862,2.228875,0.4204723536968231,813,False,13,7.6,2.1394736842105266,False,13,loop,0,THA THE
llasa1b,ct_blue_t4_k06,2,control_word,t4,6,6,13,blue,13,6.98,6,0.023630309849977493,0.07220326364040375,0.664375,0.3281889259815216,349,False,6,7.6,0.918421052631579,True,6,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k08,0,control_word,t4,8,8,15,blue,15,9.42,8,0.03410572558641434,0.09696845710277557,0.67775,0.2508683502674103,471,False,7,10.133333333333333,0.9296052631578948,True,8,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k08,1,control_word,t4,8,8,15,blue,0,37.04,0,0.000335395714500919,0.028196275234222412,0.0759375,0.16493043303489685,1852,False,29,10.133333333333333,3.655263157894737,False,29,empty,0,
llasa1b,ct_blue_t4_k08,2,control_word,t4,8,8,15,blue,15,9.92,8,0.02331206016242504,0.07682237029075623,0.7880625,0.24396216869354248,496,False,8,10.133333333333333,0.9789473684210527,True,8,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k12,0,control_word,t4,12,12,19,blue,19,13.68,12,0.03775374963879585,0.08464236557483673,6.25e-05,0.23783408105373383,684,False,11,15.2,0.9,True,12,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k12,1,control_word,t4,12,12,19,blue,19,11.22,12,0.021140070632100105,0.03812801465392113,0.878875,0.25768589973449707,561,False,9,15.2,0.7381578947368422,False,12,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k12,2,control_word,t4,12,12,19,blue,19,12.56,12,0.014929089695215225,0.10903234034776688,0.4626875,0.16999365389347076,628,False,10,15.2,0.8263157894736843,False,12,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k16,0,control_word,t4,16,16,23,blue,23,13.1,16,0.035775672644376755,0.09956060349941254,0.9243125,0.17104509472846985,655,False,10,20.266666666666666,0.6463815789473685,False,16,truncation,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k16,1,control_word,t4,16,16,23,blue,12,40.96,8,0.015274333767592907,0.012256749905645847,6.25e-05,0.40681639313697815,2048,True,32,20.266666666666666,2.0210526315789474,False,32,loop,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREAN
llasa1b,ct_blue_t4_k16,2,control_word,t4,16,16,23,blue,23,15.14,16,0.030081558972597122,0.04473118484020233,0.5815625,0.22529591619968414,757,False,12,20.266666666666666,0.7470394736842106,False,16,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k24,0,control_word,t4,24,24,31,blue,31,21.0,24,0.053782738745212555,0.10470790416002274,0.9939375,0.18207591772079468,1050,False,17,30.4,0.6907894736842105,False,24,truncation,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k24,1,control_word,t4,24,24,31,blue,31,40.96,24,0.015935828909277916,0.03731627017259598,10.82725,0.36861452460289,2048,True,32,30.4,1.3473684210526318,False,32,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k24,2,control_word,t4,24,24,31,blue,31,19.28,24,0.027978258207440376,0.03645677864551544,0.610125,0.1749948114156723,964,False,15,30.4,0.6342105263157896,False,24,truncation,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k32,0,control_word,t4,32,32,39,blue,42,33.62,32,0.023307038471102715,0.040372852236032486,6.25e-05,0.33424776792526245,1681,False,27,40.53333333333333,0.8294407894736842,False,32,correct,1,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP BEFORE THE SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k32,1,control_word,t4,32,32,39,blue,8,40.96,5,0.016535788774490356,0.017075026407837868,6.25e-05,0.3715493381023407,2048,True,32,40.53333333333333,1.0105263157894737,False,32,loop,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM
llasa1b,ct_blue_t4_k32,2,control_word,t4,32,32,39,blue,39,25.44,32,0.03395882248878479,0.02725105918943882,1.2219375,0.33906394243240356,1272,False,20,40.53333333333333,0.6276315789473684,False,32,truncation,0,THE LIGHT WAS GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT GREEN BRIGHT PALE DIM WARM COLD SHARP SOFT BEFORE THE STORM ARRIVED
llasa1b,ct_far_t3_k02,0,control_word,t3,2,2,10,far,10,4.26,2,0.045828867703676224,0.07127169519662857,0.614125,0.3644941449165344,213,False,2,4.26,1.0,True,2,correct,1,HE WALKED DEEP FAST INTO THE FOREST OFOR KAN UP
llasa1b,ct_far_t3_k02,1,control_word,t3,2,2,10,far,0,40.96,0,0.0002946138265542686,0.12804673612117767,5.1708125,0.4257459342479706,2048,True,19,4.26,9.615023474178404,False,19,empty,0,
llasa1b,ct_far_t3_k02,2,control_word,t3,2,2,10,far,9,5.54,0,0.015661749988794327,0.003054681932553649,6.25e-05,0.21952110528945923,277,False,3,4.26,1.3004694835680752,False,3,undercount,0,HE WALKED TE FIST ITO EFAIRS WITOT TURNING BACK
llasa1b,ct_far_t3_k03,0,control_word,t3,3,3,11,far,0,40.96,0,0.0013006225926801562,0.012221060693264008,6.25e-05,0.844550371170044,2048,True,19,6.39,6.410015649452269,False,19,degenerate,0,
llasa1b,ct_far_t3_k03,1,control_word,t3,3,3,11,far,0,40.96,0,0.0025220506358891726,0.030195916071534157,6.25e-05,0.5622575879096985,2048,True,19,6.39,6.410015649452269,False,19,degenerate,0,
llasa1b,ct_far_t3_k03,2,control_word,t3,3,3,11,far,0,40.96,0,0.004604685120284557,0.0016596351051703095,6.25e-05,0.40806448459625244,2048,True,19,6.39,6.410015649452269,False,19,degenerate,0,
llasa1b,ct_far_t3_k04,0,control_word,t3,4,4,12,far,12,6.12,4,0.03699275851249695,0.03962550684809685,1.070625,0.26649996638298035,306,False,3,8.52,0.7183098591549296,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k04,1,control_word,t3,4,4,12,far,0,40.96,0,0.0023584060836583376,0.03223033621907234,20.0394375,0.6598925590515137,2048,True,19,8.52,4.807511737089202,False,19,degenerate,0,
llasa1b,ct_far_t3_k04,2,control_word,t3,4,4,12,far,12,6.98,4,0.024630175903439522,0.09371361881494522,0.4606875,0.12552957236766815,349,False,3,8.52,0.8192488262910799,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k06,0,control_word,t3,6,6,14,far,14,8.7,6,0.03580030798912048,0.08294492959976196,1.342125,0.17159885168075562,435,False,4,12.78,0.6807511737089201,False,6,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k06,1,control_word,t3,6,6,14,far,14,8.2,6,0.05275718867778778,0.0457635298371315,1.0535,0.3736785650253296,410,False,4,12.78,0.6416275430359937,False,6,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k06,2,control_word,t3,6,6,14,far,14,6.62,6,0.02358097769320011,0.08245298266410828,0.7699375,0.29486045241355896,331,False,3,12.78,0.5179968701095462,False,6,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k08,0,control_word,t3,8,8,16,far,16,7.7,8,0.04733394831418991,0.050096094608306885,1.40175,0.3442222774028778,385,False,4,17.04,0.4518779342723005,False,8,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k08,1,control_word,t3,8,8,16,far,16,7.84,8,0.052893996238708496,0.025098377838730812,0.9405,0.3815325200557709,392,False,4,17.04,0.46009389671361506,False,8,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k08,2,control_word,t3,8,8,16,far,16,6.98,8,0.028721632435917854,0.06821142137050629,0.483,0.21695512533187866,349,False,3,17.04,0.40962441314553993,False,8,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k12,0,control_word,t3,12,12,20,far,20,13.68,12,0.03377077728509903,0.10896188765764236,1.77125,0.3039613962173462,684,False,6,25.56,0.5352112676056339,False,12,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k12,1,control_word,t3,12,12,20,far,20,10.14,12,0.02788153663277626,0.05861051380634308,1.21025,0.23167873919010162,507,False,5,25.56,0.39671361502347424,False,12,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k12,2,control_word,t3,12,12,20,far,20,12.74,12,0.020243100821971893,0.10356146097183228,1.2506875,0.158379927277565,637,False,6,25.56,0.498435054773083,False,12,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k16,0,control_word,t3,16,16,24,far,24,12.74,16,0.035661228001117706,0.0375986248254776,0.4843125,0.2187783420085907,637,False,6,34.08,0.37382629107981225,False,16,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k16,1,control_word,t3,16,16,24,far,24,11.94,16,0.02395956590771675,0.08143399655818939,6.25e-05,0.3487546443939209,597,False,6,34.08,0.3503521126760563,False,16,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k16,2,control_word,t3,16,16,24,far,24,14.9,16,0.01475856639444828,0.06178367882966995,0.8655625,0.15703128278255463,745,False,7,34.08,0.43720657276995306,False,16,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k24,0,control_word,t3,24,24,32,far,32,21.0,24,0.031852029263973236,0.05487333610653877,0.5645625,0.251688688993454,1050,False,10,51.12,0.41079812206572774,False,24,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k24,1,control_word,t3,24,24,32,far,32,17.62,24,0.027421459555625916,0.07774757593870163,1.899625,0.33280545473098755,881,False,8,51.12,0.34467918622848204,False,24,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k24,2,control_word,t3,24,24,32,far,32,18.36,24,0.038393449038267136,0.06341100484132767,0.5851875,0.30968165397644043,918,False,9,51.12,0.3591549295774648,False,24,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k32,0,control_word,t3,32,32,40,far,40,18.3,32,0.046733614057302475,0.02389204502105713,6.25e-05,0.2202763557434082,915,False,9,68.16,0.26848591549295775,False,32,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k32,1,control_word,t3,32,32,40,far,40,25.92,32,0.01782519556581974,0.03330099955201149,1.2090625,0.177754744887352,1296,False,12,68.16,0.3802816901408451,False,32,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k32,2,control_word,t3,32,32,40,far,40,24.3,32,0.03856272250413895,0.045056555420160294,0.675125,0.168337881565094,1215,False,11,68.16,0.3565140845070423,False,32,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_no_t2_k02,0,control_word,t2,2,2,12,no,0,30.02,0,2.2771615476813167e-05,0.14840535819530487,6.25e-05,2.5379657131452404e-07,1501,False,31,3.9866666666666655,7.5301003344481625,False,31,empty,0,
llasa1b,ct_no_t2_k02,1,control_word,t2,2,2,12,no,7,12.64,1,0.010131859220564365,0.03866461664438248,8.2721875,0.5270137786865234,632,False,11,3.9866666666666655,3.1705685618729107,False,11,loop,0,SHE SAID YES LAGE TO THE AFA
llasa1b,ct_no_t2_k02,2,control_word,t2,2,2,12,no,0,40.96,0,0.00249291630461812,0.013454613275825977,6.25e-05,0.6142166256904602,2048,True,42,3.9866666666666655,10.2742474916388,False,42,degenerate,0,
llasa1b,ct_no_t2_k03,0,control_word,t2,3,3,13,no,1,19.36,0,0.007005299907177687,0.10305429995059967,4.8696875,0.5031045079231262,968,False,19,4.899999999999999,3.9510204081632665,False,19,loop,0,BO
llasa1b,ct_no_t2_k03,1,control_word,t2,3,3,13,no,8,40.96,0,0.005843024235218763,0.002503269352018833,6.25e-05,0.7734179496765137,2048,True,42,4.899999999999999,8.35918367346939,False,42,loop,0,TIS A ES I O SIT O A
llasa1b,ct_no_t2_k03,2,control_word,t2,3,3,13,no,0,40.96,0,0.0016794396797195077,0.0018745745765045285,6.25e-05,0.3811940550804138,2048,True,42,4.899999999999999,8.35918367346939,False,42,degenerate,0,
llasa1b,ct_no_t2_k04,0,control_word,t2,4,4,14,no,0,17.52,0,2.2480364350485615e-05,0.1638914793729782,6.25e-05,9.409760792777888e-08,876,False,17,5.813333333333333,3.0137614678899087,False,17,empty,0,
llasa1b,ct_no_t2_k04,1,control_word,t2,4,4,14,no,6,13.26,2,0.08905607461929321,0.03593925014138222,3.9685,0.2845510244369507,663,False,12,5.813333333333333,2.2809633027522938,False,12,loop,0,SISE YES ATI SHOT FINE TON
llasa1b,ct_no_t2_k04,2,control_word,t2,4,4,14,no,14,5.92,1,0.10177917778491974,0.010004677809774876,6.25e-05,0.1958080530166626,296,False,4,5.813333333333333,1.0183486238532111,False,4,undercount,0,SHE SAID YES NEVER SHAR FIND TO E OFFER AND THEN LEFT THE HOME
llasa1b,ct_no_t2_k06,0,control_word,t2,6,6,16,no,0,17.46,0,2.288927680638153e-05,0.16327868402004242,6.25e-05,6.119089590583826e-08,873,False,17,7.639999999999999,2.285340314136126,False,17,empty,0,
llasa1b,ct_no_t2_k06,1,control_word,t2,6,6,16,no,18,13.7,3,0.008348433300852776,0.0766124501824379,5.0911875,0.26231062412261963,685,False,13,7.639999999999999,1.793193717277487,False,13,loop,0,SHE SAID YES NED IS SURE O FINE ATE WEL TO THE ARFE AND THEN LEFT THE HOLE
llasa1b,ct_no_t2_k06,2,control_word,t2,6,6,16,no,1,40.96,0,0.009625577367842197,0.0006680488004349172,6.25e-05,0.6187816262245178,2048,True,42,7.639999999999999,5.361256544502619,False,42,loop,0,ES
llasa1b,ct_no_t2_k08,0,control_word,t2,8,8,18,no,8,40.96,3,0.14360280334949493,0.02153446339070797,11.72775,0.8180242776870728,2048,True,42,9.466666666666665,4.326760563380282,False,42,loop,0,SHE SAID YE NINA SURE FINE LOOKIN WELL
llasa1b,ct_no_t2_k08,1,control_word,t2,8,8,18,no,18,9.02,2,0.013082856312394142,0.04186015948653221,0.3560625,0.27132371068000793,451,False,8,9.466666666666665,0.9528169014084509,False,8,undercount,0,SHE SENT YES AN ANY SHAD FINER CA WILE RIGHT  TO THE OTHER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k08,2,control_word,t2,8,8,18,no,0,40.96,0,0.0028016555588692427,0.0003276952775195241,6.25e-05,0.6046837568283081,2048,True,42,9.466666666666665,4.326760563380282,False,42,degenerate,0,
llasa1b,ct_no_t2_k12,0,control_word,t2,12,12,22,no,4,40.96,1,0.005885343067348003,0.0086783142760396,0.96475,0.2739226222038269,2048,True,42,13.12,3.1219512195121952,False,42,loop,0,SHE SAID AH YES
llasa1b,ct_no_t2_k12,1,control_word,t2,12,12,22,no,20,9.76,8,0.13220995664596558,0.04286517947912216,0.3293125,0.2794221043586731,488,False,8,13.12,0.7439024390243902,True,8,undercount,0,SHE SAID YES MAYBE SURE FINE OK WILLWRIGHT YES MAYBE SURE FINE TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k12,2,control_word,t2,12,12,22,no,23,13.3,10,0.10812713205814362,0.0229409821331501,0.440375,0.17978613078594208,665,False,12,13.12,1.0137195121951221,False,12,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINE TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k16,0,control_word,t2,16,16,26,no,17,18.24,10,0.10997333377599716,0.02512916550040245,0.226125,0.28531843423843384,912,False,18,16.773333333333333,1.0874403815580285,False,18,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINE O K
llasa1b,ct_no_t2_k16,1,control_word,t2,16,16,26,no,26,13.36,12,0.1012854054570198,0.08090944588184357,0.2761875,0.38916125893592834,668,False,12,16.773333333333333,0.7965023847376789,True,12,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT  YES MAYBE SURE FINE O K WELL RIGHT  TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k16,2,control_word,t2,16,16,26,no,17,16.82,12,0.11332090198993683,0.018147455528378487,0.051,0.17121365666389465,841,False,16,16.773333333333333,1.0027821939586645,False,16,undercount,0,SHE SAID YES MAYBE SURE FINE OK WELL RIGHT  YES MAYBE SURE FINE O K WELL RIGHT
llasa1b,ct_no_t2_k24,0,control_word,t2,24,24,34,no,9,40.96,5,0.022557886317372322,0.02348579838871956,27.9858125,0.4180047810077667,2048,True,42,24.080000000000002,1.7009966777408636,False,42,loop,0,SHE SAID YES MAYBE SURE FINE O K YES
llasa1b,ct_no_t2_k24,1,control_word,t2,24,24,34,no,37,17.52,15,0.13620060682296753,0.04762135073542595,0.2305625,0.21048715710639954,876,False,17,24.080000000000002,0.7275747508305647,True,15,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL WRITE HEM YES MAYBE SURE FINE O K WELL WRITE HEM YES MAYBE SURE FINE O K WELL WRIT HEM TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k24,2,control_word,t2,24,24,34,no,23,24.36,12,0.14822763204574585,0.01810419000685215,0.1974375,0.4333830773830414,1218,False,24,24.080000000000002,1.011627906976744,False,24,undercount,0,SHE SAID YES MAYBE SURE FINEA K WELL RIGHTUM YES MAYBE SURE FINAL K WELL BRIGHT YES MAYBE SURE FIN A K WELL
llasa1b,ct_no_t2_k32,0,control_word,t2,32,32,42,no,46,22.16,20,0.11810669302940369,0.03685285523533821,0.685125,0.25375670194625854,1108,False,22,31.386666666666667,0.7060322854715378,True,20,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL WRITE UM YES MAYBE SURE FINE O K WELL WRITE M YES MAYBE SURE FINE O K WELL WRITE UM YES MAYBE SURE FINE O K WELL WRITE UM TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k32,1,control_word,t2,32,32,42,no,41,17.84,18,0.15897433459758759,0.02316543273627758,0.2524375,0.14325493574142456,892,False,17,31.386666666666667,0.5683942225998301,True,18,truncation,0,SHE SAID YES MAYBE SURE FINE OK WELL RIGHT YES MAYBE SURE FINE O K WELL WRIGHT YES MAYBE SURE FINE O K WELL RIGHT YES MAYBE SURE FINE O K WELL RIGHT TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_no_t2_k32,2,control_word,t2,32,32,42,no,45,22.68,12,0.1963937133550644,0.03464886546134949,0.2420625,0.22455348074436188,1134,False,22,31.386666666666667,0.7225998300764656,False,22,undercount,0,SHE SAY YES MAYBE SURE FIN O K WELL RIGHT HUM YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINEO K WELL RIGHT HUM YES MAYBE SURE FINE O K WELL RIGHT HUM TO THE OFFER AND THEN LEFT THE ROOM
llasa1b,ct_quick_t5_k02,0,control_word,t5,2,2,9,quick,8,4.92,1,0.04728447645902634,0.03680213540792465,0.7731875,0.14565414190292358,246,False,3,3.9866666666666655,1.2341137123745822,False,3,undercount,0,THE RUNNER MOVED SWIFT SOT ON THE NAPA
llasa1b,ct_quick_t5_k02,1,control_word,t5,2,2,9,quick,5,40.96,0,0.0018021701835095882,0.021647488698363304,5.168875,0.086997851729393,2048,True,42,3.9866666666666655,10.2742474916388,False,42,loop,0,ME EMEEE ME MEMEE MEME
llasa1b,ct_quick_t5_k02,2,control_word,t5,2,2,9,quick,4,9.0,0,0.015350599773228168,0.009073657914996147,0.017875,0.28590118885040283,450,False,7,3.9866666666666655,2.2575250836120406,False,7,loop,0,BE IT AT BE
llasa1b,ct_quick_t5_k03,0,control_word,t5,3,3,10,quick,5,17.26,0,0.01338210143148899,0.0042559122666716576,6.25e-05,0.27037617564201355,863,False,17,4.899999999999999,3.522448979591838,False,17,loop,0,L SMT SMOTH STI A
llasa1b,ct_quick_t5_k03,1,control_word,t5,3,3,10,quick,1,33.52,0,0.04003661125898361,0.01990685984492302,6.25e-05,0.42435789108276367,1676,False,34,4.899999999999999,6.840816326530615,False,34,loop,0,AR
llasa1b,ct_quick_t5_k03,2,control_word,t5,3,3,10,quick,9,5.62,2,0.06900007277727127,0.04309314861893654,0.7338125,0.16782937943935394,281,False,4,4.899999999999999,1.1469387755102045,False,4,undercount,0,THE RUNNER MOVED SWIFT IF STEADY AVING AT A
