model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
qwen06brp10,ct_far_t3_k03,0,control_word,t3,3,3,11,far,11,5.36,3,nan,nan,nan,nan,67,False,3,5.360000000000001,0.9999999999999999,True,3,correct,1,HE WALKED DEEP FAST LONG INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k04,0,control_word,t3,4,4,12,far,12,5.36,4,nan,nan,nan,nan,67,False,3,6.160000000000002,0.8701298701298699,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k06,0,control_word,t3,6,6,14,far,14,6.48,6,nan,nan,nan,nan,81,False,4,7.7600000000000025,0.8350515463917524,False,6,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k08,0,control_word,t3,8,8,16,far,16,6.96,8,nan,nan,nan,nan,87,False,5,9.360000000000003,0.7435897435897434,False,8,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k12,0,control_word,t3,12,12,20,far,20,7.92,12,nan,nan,nan,nan,99,False,6,12.560000000000006,0.6305732484076431,False,12,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k16,0,control_word,t3,16,16,24,far,24,9.6,16,nan,nan,nan,nan,120,False,8,15.760000000000005,0.6091370558375633,False,16,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k24,0,control_word,t3,24,24,32,far,32,13.28,24,nan,nan,nan,nan,166,False,13,22.16000000000001,0.5992779783393498,False,24,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_far_t3_k32,0,control_word,t3,32,32,40,far,40,14.96,32,nan,nan,nan,nan,187,False,15,28.560000000000013,0.5238095238095236,False,32,truncation,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
qwen06brp10,ct_no_t2_k02,0,control_word,t2,2,2,12,no,12,3.44,2,nan,nan,nan,nan,43,False,2,3.4400000000000013,0.9999999999999997,True,2,correct,1,SHE SAID YES MAYBE TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k03,0,control_word,t2,3,3,13,no,13,4.24,3,nan,nan,nan,nan,53,False,3,4.240000000000002,0.9999999999999996,True,3,correct,1,SHE SAID YES MAYBE SURE TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k04,0,control_word,t2,4,4,14,no,14,4.08,3,nan,nan,nan,nan,51,False,3,5.040000000000002,0.8095238095238092,True,3,undercount,0,SHE SAID YES MAYBE SURE FIND TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k06,0,control_word,t2,6,6,16,no,18,5.44,4,nan,nan,nan,nan,68,False,4,6.640000000000002,0.8192771084337347,True,4,undercount,0,SHE SAID YES MAY BE SURE FINE O K WELL TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k08,0,control_word,t2,8,8,18,no,19,7.84,5,nan,nan,nan,nan,98,False,7,8.240000000000004,0.9514563106796112,False,7,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL WRITE HUM TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k12,0,control_word,t2,12,12,22,no,23,8.16,10,nan,nan,nan,nan,102,False,8,11.440000000000005,0.713286713286713,False,10,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINE TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k16,0,control_word,t2,16,16,26,no,27,12.08,12,nan,nan,nan,nan,151,False,13,14.640000000000006,0.8251366120218576,True,12,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT YES MAYBE SURE FINE O K WELL RIGHT UM TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k24,0,control_word,t2,24,24,34,no,37,14.08,12,nan,nan,nan,nan,176,False,15,21.04000000000001,0.6692015209125473,True,12,truncation,0,SHE SAID YES MAYBE SURE FINE O K WELL WRIGHT HUM YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINE O K WELL RIGHT HUM TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_no_t2_k32,0,control_word,t2,32,32,42,no,46,14.88,22,nan,nan,nan,nan,186,False,16,27.440000000000012,0.5422740524781339,False,22,truncation,0,SHE SAID YES MAYBE SURE FINE O K WELL RIGHT HUM YES MAYBE SURE FINE O K WELL RIGHT UM YES MAYBE SURE FINE O K ALL RIGHT UM YES MAYBE SURE FINE O K ELL RIGHT UM TO THE OFFER AND THEN LEFT THE ROOM
qwen06brp10,ct_quick_t5_k02,0,control_word,t5,2,2,9,quick,9,3.6,2,nan,nan,nan,nan,45,False,2,3.6000000000000014,0.9999999999999997,True,2,correct,1,THE RUNNER MOVED SWIFT SMOOTH ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k03,0,control_word,t5,3,3,10,quick,10,4.64,3,nan,nan,nan,nan,58,False,3,4.640000000000001,0.9999999999999998,True,3,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k04,0,control_word,t5,4,4,11,quick,11,5.04,4,nan,nan,nan,nan,63,False,3,5.68,0.8873239436619719,True,4,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k06,0,control_word,t5,6,6,13,quick,13,5.76,6,nan,nan,nan,nan,72,False,4,7.76,0.7422680412371134,False,6,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k08,0,control_word,t5,8,8,15,quick,15,6.96,8,nan,nan,nan,nan,87,False,5,9.839999999999998,0.7073170731707319,False,8,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k12,0,control_word,t5,12,12,19,quick,19,9.12,12,nan,nan,nan,nan,114,False,7,13.999999999999996,0.6514285714285716,False,12,truncation,0,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k16,0,control_word,t5,16,16,23,quick,23,9.44,16,nan,nan,nan,nan,118,False,8,18.159999999999993,0.5198237885462557,False,16,truncation,0,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k24,0,control_word,t5,24,24,31,quick,31,13.52,24,nan,nan,nan,nan,169,False,12,26.47999999999999,0.5105740181268884,False,24,truncation,0,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN ALONG THE NARROW PATH
qwen06brp10,ct_quick_t5_k32,0,control_word,t5,32,32,39,quick,39,15.12,32,nan,nan,nan,nan,189,False,13,34.79999999999998,0.43448275862068986,False,32,truncation,0,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN ALONG THE NARROW PATH
qwen06brp10,ct_really_t6_k02,0,control_word,t6,2,2,9,really,9,3.04,2,nan,nan,nan,nan,38,False,2,3.04,1.0,True,2,correct,1,THEY WERE TRULY QUITE TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k03,0,control_word,t6,3,3,10,really,10,3.6,3,nan,nan,nan,nan,45,False,3,3.6000000000000005,0.9999999999999999,True,3,correct,1,THEY WERE TRULY QUITE VERY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k04,0,control_word,t6,4,4,11,really,11,4.08,4,nan,nan,nan,nan,51,False,4,4.160000000000001,0.9807692307692305,True,4,correct,1,THEY WERE TRULY QUITE VERY RATHER TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k06,0,control_word,t6,6,6,13,really,13,4.4,6,nan,nan,nan,nan,55,False,4,5.280000000000001,0.8333333333333333,False,6,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k08,0,control_word,t6,8,8,15,really,15,6.8,8,nan,nan,nan,nan,85,False,9,6.400000000000002,1.0624999999999996,True,8,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k12,0,control_word,t6,12,12,19,really,19,8.08,12,nan,nan,nan,nan,101,False,11,8.640000000000002,0.9351851851851849,True,12,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k16,0,control_word,t6,16,16,23,really,23,10.24,16,nan,nan,nan,nan,128,False,15,10.880000000000004,0.941176470588235,True,16,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k24,0,control_word,t6,24,24,31,really,31,14.16,24,nan,nan,nan,nan,177,False,22,15.360000000000007,0.9218749999999997,True,24,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_really_t6_k32,0,control_word,t6,32,32,39,really,39,18.4,32,nan,nan,nan,nan,230,False,29,19.840000000000007,0.9274193548387093,True,32,correct,1,THEY WERE TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TRULY QUITE VERY RATHER DEEPLY CLEARLY PLAINLY SURELY TIRED AFTER THE LONG JOURNEY
qwen06brp10,ct_very_t1_k02,0,control_word,t1,2,2,12,very,12,3.68,2,nan,nan,nan,nan,46,False,2,3.6800000000000015,0.9999999999999997,True,2,correct,1,THE DOG WAS QUITE REALLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k03,0,control_word,t1,3,3,13,very,13,4.24,3,nan,nan,nan,nan,53,False,3,4.240000000000002,0.9999999999999996,True,3,correct,1,THE DOG WAS QUITE REALLY TRULY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k04,0,control_word,t1,4,4,14,very,14,4.64,4,nan,nan,nan,nan,58,False,4,4.800000000000002,0.9666666666666662,True,4,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k06,0,control_word,t1,6,6,16,very,16,5.76,6,nan,nan,nan,nan,72,False,6,5.920000000000002,0.9729729729729727,True,6,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k08,0,control_word,t1,8,8,18,very,18,6.56,8,nan,nan,nan,nan,82,False,7,7.040000000000002,0.9318181818181815,True,8,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k12,0,control_word,t1,12,12,22,very,22,8.16,12,nan,nan,nan,nan,102,False,10,9.280000000000001,0.8793103448275861,False,12,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k16,0,control_word,t1,16,16,26,very,26,11.44,16,nan,nan,nan,nan,143,False,16,11.520000000000003,0.9930555555555552,True,16,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k24,0,control_word,t1,24,24,34,very,34,14.88,24,nan,nan,nan,nan,186,False,22,16.000000000000004,0.9299999999999998,True,24,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,ct_very_t1_k32,0,control_word,t1,32,32,42,very,42,19.52,32,nan,nan,nan,nan,244,False,30,20.480000000000004,0.9531249999999998,True,32,correct,1,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY BIG AND IT RAN ACROSS THE FIELD
qwen06brp10,nm_n01,0,numbers,n01,4,4,9,six,9,3.44,4,nan,nan,nan,nan,43,False,3,4.213333333333334,0.8164556962025316,True,4,correct,1,SIX HUNDRED SIXTY SIX THOUSAND SIX HUNDRED SIXTY SIX
qwen06brp10,nm_n02,0,numbers,n02,4,4,9,seven,9,3.68,4,nan,nan,nan,nan,46,False,3,4.213333333333334,0.8734177215189873,True,4,correct,1,SEVEN HUNDRED SEVENTY SEVEN THOUSAND SEVEN HUNDRED SEVENTY SEVEN
qwen06brp10,nm_n03,0,numbers,n03,4,4,9,nine,9,4.16,4,nan,nan,nan,nan,52,False,4,4.213333333333334,0.9873417721518987,True,4,correct,1,NINE HUNDRED NINETY NINE THOUSAND NINE HUNDRED NINETY NINE
qwen06brp10,nm_n04,0,numbers,n04,4,4,9,three,9,3.84,4,nan,nan,nan,nan,48,False,4,4.213333333333334,0.911392405063291,True,4,correct,1,THREE HUNDRED THIRTY THREE THOUSAND THREE HUNDRED THIRTY THREE
qwen06brp10,nm_n05,0,numbers,n05,6,6,14,six,15,6.64,7,nan,nan,nan,nan,83,False,6,6.32,1.050632911392405,True,7,overcount,0,SIX HUNDRED SIXTY SIX MILLION SIX HUNDRED SIXTY SIX SIX HUNDRED SIX HUNDRED SIXTY SIX
qwen06brp10,nm_n06,0,numbers,n06,4,4,9,eight,9,3.6,4,nan,nan,nan,nan,45,False,3,4.213333333333334,0.8544303797468353,True,4,correct,1,EIGHT HUNDRED EIGHTY EIGHT THOUSAND EIGHT HUNDRED EIGHTY EIGHT
qwen06brp10,nm_n07,0,numbers,n07,2,2,4,five,4,2.0,2,nan,nan,nan,nan,25,False,2,2.0,1.0,True,2,correct,1,FIVE HUNDRED FIFTY FIVE
qwen06brp10,nm_n08,0,numbers,n08,2,2,4,four,4,1.6,2,nan,nan,nan,nan,20,False,2,1.6,1.0,True,2,correct,1,FOUR HUNDRED FORTY FOUR
qwen06brp10,nm_n09,0,numbers,n09,6,6,14,two,14,4.64,6,nan,nan,nan,nan,58,False,4,6.32,0.7341772151898733,False,6,correct,1,TWO HUNDRED TWENTY TWO MILLION TWO HUNDRED TWENTY TWO THOUSAND TWO HUNDRED TWENTY TWO
qwen06brp10,nm_n10,0,numbers,n10,2,2,7,one,7,2.72,2,nan,nan,nan,nan,34,False,2,2.72,1.0,True,2,correct,1,ONE HUNDRED ELEVEN THOUSAND ONE HUNDRED ELEVEN
qwen06brp10,sr_s1_k01,0,sentence_rep,s1,1,1,4,bell,4,1.44,1,nan,nan,nan,nan,18,False,1,1.6266666666666683,0.8852459016393434,True,1,correct,1,THE BELL RANG TWICE
qwen06brp10,sr_s1_k02,0,sentence_rep,s1,2,2,8,bell,8,4.32,2,nan,nan,nan,nan,54,False,2,3.946666666666668,1.0945945945945943,True,2,correct,1,THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k03,0,sentence_rep,s1,3,3,12,bell,12,6.08,3,nan,nan,nan,nan,76,False,3,6.2666666666666675,0.9702127659574467,True,3,correct,1,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k04,0,sentence_rep,s1,4,4,16,bell,16,6.24,4,nan,nan,nan,nan,78,False,3,8.586666666666668,0.7267080745341614,True,4,correct,1,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k06,0,sentence_rep,s1,6,6,24,bell,24,9.6,6,nan,nan,nan,nan,120,False,4,13.226666666666667,0.7258064516129032,False,6,correct,1,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k08,0,sentence_rep,s1,8,8,32,bell,28,12.56,7,nan,nan,nan,nan,157,False,6,17.866666666666667,0.7029850746268657,True,7,undercount,0,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k12,0,sentence_rep,s1,12,12,48,bell,48,18.16,12,nan,nan,nan,nan,227,False,8,27.146666666666665,0.668958742632613,False,12,truncation,0,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s1_k16,0,sentence_rep,s1,16,16,64,bell,64,23.12,16,nan,nan,nan,nan,289,False,10,36.42666666666666,0.6346998535871158,False,16,truncation,0,THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE THE BELL RANG TWICE
qwen06brp10,sr_s2_k01,0,sentence_rep,s2,1,1,4,stones,4,1.68,1,nan,nan,nan,nan,21,False,1,1.5866666666666676,1.058823529411764,True,1,correct,1,HE COUNTED THE STONES
qwen06brp10,sr_s2_k02,0,sentence_rep,s2,2,2,8,stones,8,3.2,2,nan,nan,nan,nan,40,False,2,3.3866666666666676,0.9448818897637793,True,2,correct,1,HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k03,0,sentence_rep,s2,3,3,12,stones,12,5.28,3,nan,nan,nan,nan,66,False,3,5.186666666666667,1.017994858611825,True,3,correct,1,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k04,0,sentence_rep,s2,4,4,16,stones,16,6.32,4,nan,nan,nan,nan,79,False,4,6.986666666666667,0.9045801526717557,True,4,correct,1,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k06,0,sentence_rep,s2,6,6,24,stones,24,10.32,6,nan,nan,nan,nan,129,False,6,10.586666666666666,0.9748110831234258,True,6,correct,1,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k08,0,sentence_rep,s2,8,8,32,stones,32,11.04,8,nan,nan,nan,nan,138,False,6,14.186666666666666,0.7781954887218046,False,8,correct,1,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k12,0,sentence_rep,s2,12,12,48,stones,48,14.16,12,nan,nan,nan,nan,177,False,8,21.386666666666667,0.6620947630922693,False,12,truncation,0,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES
qwen06brp10,sr_s2_k16,0,sentence_rep,s2,16,16,64,stones,65,25.6,15,nan,nan,nan,nan,320,False,14,28.586666666666666,0.8955223880597015,True,15,undercount,0,HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONS HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE STONES HE COUNTED THE THE STONES
qwen06brp10,sr_s3_k01,0,sentence_rep,s3,1,1,5,rain,5,2.64,1,nan,nan,nan,nan,33,False,1,2.92,0.904109589041096,True,1,correct,1,RAIN FELL ON THE ROOF
qwen06brp10,sr_s3_k02,0,sentence_rep,s3,2,2,10,rain,10,5.36,2,nan,nan,nan,nan,67,False,2,4.8,1.1166666666666667,True,2,correct,1,RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF
qwen06brp10,sr_s3_k03,0,sentence_rep,s3,3,3,15,rain,15,6.4,3,nan,nan,nan,nan,80,False,3,6.68,0.9580838323353295,True,3,correct,1,RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF
qwen06brp10,sr_s3_k04,0,sentence_rep,s3,4,4,20,rain,20,7.44,4,nan,nan,nan,nan,93,False,3,8.56,0.8691588785046729,True,4,correct,1,RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF
qwen06brp10,sr_s3_k06,0,sentence_rep,s3,6,6,30,rain,30,8.48,6,nan,nan,nan,nan,106,False,4,12.32,0.6883116883116883,False,6,truncation,0,RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF RAIN FELL ON THE ROOF
