model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
xtts2norp,ct_blue_t4_k32,2,control_word,t4,32,32,39,blue,8,26.976,6,0.0639972910284996,0.034230299293994904,22.365625,0.5413466691970825,580,False,51,18.303372549019603,1.473826745740633,False,51,undercount,0,HELIGHT WAS GREEN BRIGHT PALE DIM WARM COLD
xtts2norp,ct_far_t3_k02,0,control_word,t3,2,2,10,far,10,3.0613333333333332,2,0.1514270305633545,0.07314589619636536,0.15708333333333332,0.2335882931947708,65,False,2,3.0577777777777775,1.0011627906976746,True,2,correct,1,HE WALKED DEEP FAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k02,1,control_word,t3,2,2,10,far,10,3.008,2,0.1513705551624298,0.0643969476222992,0.134,0.24451591074466705,64,False,2,3.0577777777777775,0.9837209302325582,True,2,correct,1,HE WALKED DEEP FAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k02,2,control_word,t3,2,2,10,far,10,3.104,2,0.15092159807682037,0.06496840715408325,0.16116666666666668,0.3495326042175293,66,False,2,3.0577777777777775,1.0151162790697676,True,2,correct,1,HE WALKED DEEP FAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k03,0,control_word,t3,3,3,11,far,11,3.296,3,0.14742730557918549,0.06038116291165352,0.147,0.3742518424987793,70,False,3,3.3422222222222215,0.9861702127659576,True,3,correct,1,HE WALKED DEEP FAST LONG INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k03,1,control_word,t3,3,3,11,far,11,3.4346666666666668,3,0.14894604682922363,0.058825694024562836,0.14658333333333334,0.330981582403183,73,False,3,3.3422222222222215,1.0276595744680854,True,3,correct,1,HE WALKED DEEP FAST LONG INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k03,2,control_word,t3,3,3,11,far,11,3.296,3,0.14011195302009583,0.06919983774423599,0.146125,0.32365745306015015,70,False,3,3.3422222222222215,0.9861702127659576,True,3,correct,1,HE WALKED DEEP FAST LONG INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k04,0,control_word,t3,4,4,12,far,12,3.808,4,0.14621321856975555,0.05382547527551651,0.16770833333333332,0.31630608439445496,81,False,5,3.626666666666665,1.0500000000000005,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k04,1,control_word,t3,4,4,12,far,12,3.8506666666666667,4,0.13994531333446503,0.048689551651477814,0.14470833333333333,0.18333499133586884,82,False,5,3.626666666666665,1.0617647058823534,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k04,2,control_word,t3,4,4,12,far,12,3.5733333333333333,4,0.1469026505947113,0.06234433501958847,0.14275,0.3376961946487427,76,False,4,3.626666666666665,0.9852941176470592,True,4,correct,1,HE WALKED DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k06,0,control_word,t3,6,6,14,far,14,6.08,6,0.13532495498657227,0.07552925497293472,0.16904166666666667,0.2564781904220581,130,False,13,4.195555555555553,1.4491525423728822,False,13,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k06,1,control_word,t3,6,6,14,far,14,5.706666666666667,6,0.13521677255630493,0.04346046596765518,0.1395,0.4749542772769928,122,False,11,4.195555555555553,1.3601694915254245,False,11,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW NER THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k06,2,control_word,t3,6,6,14,far,14,4.501333333333333,6,0.14394685626029968,0.04808363690972328,0.13529166666666667,0.15239958465099335,96,False,7,4.195555555555553,1.072881355932204,True,6,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k08,0,control_word,t3,8,8,16,far,16,5.472,4,0.13701750338077545,0.05188330262899399,0.13920833333333332,0.31313660740852356,117,False,10,4.764444444444441,1.148507462686568,False,10,undercount,0,HE WALKED DEEP FAST LONG WIDE HI LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k08,1,control_word,t3,8,8,16,far,16,5.941333333333334,4,0.1380622833967209,0.03801005333662033,0.17608333333333334,0.34407445788383484,127,False,12,4.764444444444441,1.247014925373135,False,12,undercount,0,HE WALKED DEEP FAST LONG WIDE HIDE LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k08,2,control_word,t3,8,8,16,far,16,5.706666666666667,8,0.1407773494720459,0.052599117159843445,0.16979166666666667,0.23207587003707886,122,False,11,4.764444444444441,1.1977611940298516,False,11,correct,1,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k12,0,control_word,t3,12,12,20,far,9,27.765333333333334,4,0.058194663375616074,0.08937010914087296,0.49516666666666664,0.6791014075279236,597,False,89,5.902222222222218,4.704216867469883,False,89,loop,0,HE WALK DEEP FAST LONG WIDE HID LOW SIR
xtts2norp,ct_far_t3_k12,1,control_word,t3,12,12,20,far,20,9.237333333333334,12,0.13362330198287964,0.058793000876903534,0.16979166666666667,0.19552786648273468,198,False,24,5.902222222222218,1.5650602409638568,False,24,miscount,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k12,2,control_word,t3,12,12,20,far,10,27.11466666666667,3,0.06169430911540985,0.0602714978158474,22.848083333333335,0.634193480014801,583,False,87,5.902222222222218,4.593975903614462,False,87,loop,0,HE WALKED DEEP FAST LONG WIE HIGH LOW NEARER PAST
xtts2norp,ct_far_t3_k16,0,control_word,t3,16,16,24,far,24,9.834666666666667,8,0.13411082327365875,0.044792111963033676,0.15670833333333334,0.3215581178665161,211,False,26,7.039999999999994,1.3969696969696983,False,26,undercount,0,HE WALKED DEEP FAST LONG WIDE HIH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST INTO THE FOREST BEFORE TURNING BACK
xtts2norp,ct_far_t3_k16,1,control_word,t3,16,16,24,far,11,27.946666666666665,8,0.06874339282512665,0.0903843566775322,4.1666666666666665e-05,0.48429784178733826,602,True,90,7.039999999999994,3.969696969696973,False,90,loop,0,HE WALK DEEP FAST LONG WIDE HIGH LOW NEAR PAST STYLE
xtts2norp,ct_far_t3_k16,2,control_word,t3,16,16,24,far,10,27.946666666666665,8,0.06180749833583832,0.07589539140462875,4.1666666666666665e-05,0.6454127430915833,602,True,90,7.039999999999994,3.969696969696973,False,90,loop,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST
xtts2norp,ct_far_t3_k24,0,control_word,t3,24,24,32,far,18,27.072,16,0.07843030989170074,0.047032736241817474,18.511333333333333,0.5322891473770142,582,False,86,9.315555555555544,2.906106870229011,False,86,loop,0,HE WALK DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST
xtts2norp,ct_far_t3_k24,1,control_word,t3,24,24,32,far,7,27.018666666666668,5,0.12074336409568787,0.004443780053406954,4.1666666666666665e-05,0.4116601049900055,581,False,86,9.315555555555544,2.9003816793893167,False,86,loop,0,HE WALKED DEEP FAST LONG WIDE HIGH
xtts2norp,ct_far_t3_k24,2,control_word,t3,24,24,32,far,14,27.11466666666667,12,0.07138857990503311,0.0408531054854393,19.965916666666665,0.6493646502494812,583,False,87,9.315555555555544,2.910687022900767,False,87,loop,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE
xtts2norp,ct_far_t3_k32,0,control_word,t3,32,32,40,far,16,27.018666666666668,6,0.07430598884820938,0.07955533266067505,20.065916666666666,0.6479371786117554,581,False,86,11.591111111111097,2.3309815950920276,False,86,loop,0,HE WALK DEEP FAST LONG WIDE HIH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW
xtts2norp,ct_far_t3_k32,1,control_word,t3,32,32,40,far,7,27.11466666666667,5,0.11750227957963943,0.004629716742783785,0.20041666666666666,0.4192678928375244,583,False,87,11.591111111111097,2.3392638036809847,False,87,loop,0,HE WALKED DEEP FAST LONG WIDE HIGH
xtts2norp,ct_far_t3_k32,2,control_word,t3,32,32,40,far,18,26.976,16,0.0786447525024414,0.01992940716445446,16.950875,0.6376765370368958,580,False,86,11.591111111111097,2.327300613496935,False,86,loop,0,HE WALKED DEEP FAST LONG WIDE HIGH LOW NEAR PAST DEEP FAST LONG WIDE HIGH LOW NEAR PAST
xtts2norp,ct_no_t2_k02,0,control_word,t2,2,2,12,no,12,3.0613333333333332,2,0.14209231734275818,0.04088373854756355,0.150625,0.2153240442276001,65,False,3,3.034666666666667,1.008787346221441,True,2,correct,1,SHE SAID YES MAYBE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k02,1,control_word,t2,2,2,12,no,2,27.072,0,0.02323552779853344,0.007790994830429554,26.414625,0.061243001371622086,582,False,503,3.034666666666667,8.92091388400703,False,503,loop,0,SHE SAID
xtts2norp,ct_no_t2_k02,2,control_word,t2,2,2,12,no,12,3.008,2,0.14070606231689453,0.049655672162771225,0.146625,0.25986379384994507,64,False,1,3.034666666666667,0.9912126537785588,True,2,correct,1,SHE SAID YES MAYBE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k03,0,control_word,t2,3,3,13,no,13,3.2,3,0.13874918222427368,0.039456259459257126,0.15895833333333334,0.2257075011730194,68,False,5,3.082666666666667,1.0380622837370241,False,5,correct,1,SHE SAID YES MAYBE SURE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k03,1,control_word,t2,3,3,13,no,14,3.712,1,0.1411675214767456,0.05682683736085892,0.151125,0.30976614356040955,79,False,16,3.082666666666667,1.2041522491349481,False,16,undercount,0,SHE SAID YES MAY BE SURE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k03,2,control_word,t2,3,3,13,no,13,2.965333333333333,3,0.13802208006381989,0.044903505593538284,0.14958333333333335,0.27143585681915283,63,False,1,3.082666666666667,0.9619377162629756,False,3,correct,1,SHE SAID YES MAYBE SURE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k04,0,control_word,t2,4,4,14,no,14,3.8506666666666667,4,0.14391331374645233,0.04422483965754509,0.15629166666666666,0.22638452053070068,82,False,19,3.1306666666666674,1.2299829642248719,False,19,correct,1,SHE SAID YES MAYBE SURE FINE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k04,1,control_word,t2,4,4,14,no,12,3.989333333333333,3,0.13230057060718536,0.05776575952768326,0.14575,0.28392815589904785,85,False,22,3.1306666666666674,1.2742759795570695,False,22,undercount,0,SHE SAID YES MAYBE SURE FIND THE OFFER AND LEFT THE ROOM
xtts2norp,ct_no_t2_k04,2,control_word,t2,4,4,14,no,14,3.296,4,0.14555226266384125,0.049417003989219666,0.150875,0.1692841500043869,70,False,7,3.1306666666666674,1.0528109028960815,False,7,correct,1,SHE SAID YES MAYBE SURE FINE TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k06,0,control_word,t2,6,6,16,no,12,27.072,3,0.05610638111829758,0.08091232925653458,22.961291666666668,0.5849140286445618,582,False,503,3.2266666666666683,8.390082644628094,False,503,loop,0,SHE SAID YES MAYBE SURE FIN KNO K WELL TO THE OFFER
xtts2norp,ct_no_t2_k06,1,control_word,t2,6,6,16,no,6,27.072,1,0.04102802276611328,0.05194747820496559,24.133458333333333,0.28059524297714233,582,False,503,3.2266666666666683,8.390082644628094,False,503,loop,0,SHE SAID YES MAY BE SURE
xtts2norp,ct_no_t2_k06,2,control_word,t2,6,6,16,no,17,4.128,4,0.13532081246376038,0.046523742377758026,0.14629166666666665,0.3145817518234253,88,False,25,3.2266666666666683,1.279338842975206,False,25,undercount,0,SHE SAID YES MAYBE SURE FINE O K WELL TO THE OFFER AND THEN LEFT THE ROOM
xtts2norp,ct_no_t2_k08,0,control_word,t2,8,8,18,no,3,26.976,1,0.027366215363144875,0.06653717905282974,0.06120833333333333,0.46298229694366455,580,False,501,3.322666666666669,8.11878009630818,False,501,loop,0,SHE SAYN YES
xtts2norp,ct_no_t2_k08,1,control_word,t2,8,8,18,no,2,27.946666666666665,0,0.022580254822969437,0.008860968984663486,27.261041666666667,0.05753103643655777,602,True,521,3.322666666666669,8.410914927768854,False,521,loop,0,SHE SAID
xtts2norp,ct_no_t2_k08,2,control_word,t2,8,8,18,no,9,27.11466666666667,4,0.048747144639492035,0.09495082497596741,24.45175,0.5957760214805603,583,False,504,3.322666666666669,8.160513643659707,False,504,loop,0,SHE SAID YES MAYBE SURE FINE O K WELL
xtts2norp,ct_no_t2_k12,0,control_word,t2,12,12,22,no,3,26.976,1,0.027542417868971825,0.06792158633470535,0.05375,0.46311885118484497,580,False,501,3.5146666666666704,7.675265553869491,False,501,loop,0,SHE SAN YES
xtts2norp,ct_no_t2_k12,1,control_word,t2,12,12,22,no,4,27.946666666666665,1,0.03333176672458649,0.09031340479850769,4.1666666666666665e-05,0.426799476146698,602,True,521,3.5146666666666704,7.951441578148701,False,521,loop,0,SHE SAID YES BLO
xtts2norp,ct_no_t2_k12,2,control_word,t2,12,12,22,no,7,27.946666666666665,4,0.0387892946600914,0.0446593202650547,4.1666666666666665e-05,0.5182485580444336,602,True,521,3.5146666666666704,7.951441578148701,False,521,loop,0,SHE SAID YES MAYBE SURE FINE STILL
xtts2norp,ct_no_t2_k16,0,control_word,t2,16,16,26,no,3,26.976,1,0.0275748148560524,0.06980177015066147,0.059708333333333335,0.46362030506134033,580,False,501,3.7066666666666723,7.277697841726607,False,501,loop,0,SHE SAYN YES
xtts2norp,ct_no_t2_k16,1,control_word,t2,16,16,26,no,4,27.904,1,0.028076840564608574,0.09656540304422379,0.14483333333333334,0.38552233576774597,600,False,520,3.7066666666666723,7.528057553956823,False,520,loop,0,SHE SAID YES SAY
xtts2norp,ct_no_t2_k16,2,control_word,t2,16,16,26,no,6,27.072,4,0.039295271039009094,0.04467142000794411,25.364625,0.5178784132003784,582,False,503,3.7066666666666723,7.303597122302147,False,503,loop,0,SHE SAID YES MAYBE SURE FINE
xtts2norp,ct_no_t2_k24,0,control_word,t2,24,24,34,no,3,26.976,1,0.027691880241036415,0.06849362701177597,23.904916666666665,0.46386173367500305,580,False,501,4.090666666666675,6.594524119947835,False,501,loop,0,SHE SAYN YES
xtts2norp,ct_no_t2_k24,1,control_word,t2,24,24,34,no,6,27.157333333333334,4,0.040283557027578354,0.043297842144966125,0.1285,0.4143008887767792,584,False,505,4.090666666666675,6.638852672750964,False,505,loop,0,SHE SAID YES MAYBE SURE FINE
xtts2norp,ct_no_t2_k24,2,control_word,t2,24,24,34,no,8,27.946666666666665,4,0.04793747141957283,0.04455124959349632,4.1666666666666665e-05,0.4593387246131897,602,True,521,4.090666666666675,6.831812255541054,False,521,loop,0,SHE SAID YES MAYBE SURE FINE TEO WO
xtts2norp,ct_no_t2_k32,0,control_word,t2,32,32,42,no,5,26.976,3,0.04233039543032646,0.11543050408363342,4.1666666666666665e-05,0.4339420199394226,580,False,501,4.474666666666678,6.028605482717505,False,501,loop,0,SHE SAID YES MAYBE SURE
xtts2norp,ct_no_t2_k32,1,control_word,t2,32,32,42,no,6,27.11466666666667,4,0.04000319167971611,0.04300754889845848,25.243916666666667,0.41589075326919556,583,False,504,4.474666666666678,6.059594755661486,False,504,loop,0,SHE SAID YES MAYBE SURE FINE
xtts2norp,ct_no_t2_k32,2,control_word,t2,32,32,42,no,7,27.946666666666665,4,0.03940752148628235,0.04278761148452759,0.017833333333333333,0.5007442831993103,602,True,521,4.474666666666678,6.245530393325371,False,521,loop,0,SHE SAID YES MAYBE SURE FINE GO
xtts2norp,ct_quick_t5_k02,0,control_word,t5,2,2,9,quick,9,2.6453333333333333,2,0.16162265837192535,0.033921707421541214,0.16154166666666667,0.23990510404109955,56,False,1,3.0897777777777775,0.856156501726122,True,2,correct,1,THE RUNNER MOVED SWIFT SMOOTH ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k02,1,control_word,t5,2,2,9,quick,9,3.104,2,0.155771866440773,0.04620249941945076,0.14758333333333334,0.2583829462528229,66,False,2,3.0897777777777775,1.0046029919447643,True,2,correct,1,THE RUNNER MOVED SWIFT SMOOTH ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k02,2,control_word,t5,2,2,9,quick,9,3.52,2,0.14982517063617706,0.041863638907670975,0.15516666666666667,0.22457106411457062,75,False,3,3.0897777777777775,1.139240506329114,True,2,correct,1,THE RUNNER MOVED SWIFT SMOOTH ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k03,0,control_word,t5,3,3,10,quick,10,3.0613333333333332,3,0.15620137751102448,0.04049666225910187,0.14633333333333334,0.29162418842315674,65,False,2,3.772444444444444,0.8114985862393969,True,3,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k03,1,control_word,t5,3,3,10,quick,10,4.501333333333333,3,0.1470915675163269,0.06505421549081802,0.17016666666666666,0.24896426498889923,96,False,4,3.772444444444444,1.1932139491046183,True,3,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k03,2,control_word,t5,3,3,10,quick,10,3.7546666666666666,3,0.14713160693645477,0.04272916167974472,0.13791666666666666,0.22488634288311005,80,False,3,3.772444444444444,0.995287464655985,True,3,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k04,0,control_word,t5,4,4,11,quick,11,3.296,4,0.15480662882328033,0.035654470324516296,0.14354166666666668,0.24693402647972107,70,False,2,4.455111111111111,0.7398244213886672,False,4,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k04,1,control_word,t5,4,4,11,quick,11,4.128,4,0.15276247262954712,0.05192745849490166,0.17045833333333332,0.2192038744688034,88,False,4,4.455111111111111,0.9265762170790104,True,4,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k04,2,control_word,t5,4,4,11,quick,11,3.712,4,0.15136687457561493,0.04424884170293808,0.148125,0.19248223304748535,79,False,3,4.455111111111111,0.8332003192338389,True,4,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k06,0,control_word,t5,6,6,13,quick,13,5.568,6,0.14986996352672577,0.05330967903137207,0.140375,0.21254491806030273,119,False,6,5.820444444444445,0.956627978008552,True,6,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k06,1,control_word,t5,6,6,13,quick,13,6.453333333333333,6,0.13421985507011414,0.05888379365205765,0.152,0.18472225964069366,138,False,7,5.820444444444445,1.1087354917532068,True,6,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE ALONG THE NARROW PATH
xtts2norp,ct_quick_t5_k06,2,control_word,t5,6,6,13,quick,7,27.072,4,0.05106077715754509,0.01181262731552124,24.573833333333333,0.40268880128860474,582,False,37,5.820444444444445,4.6511912034208915,False,37,loop,0,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT
xtts2norp,ct_quick_t5_k08,0,control_word,t5,8,8,15,quick,15,6.912,8,0.14685894548892975,0.05097411945462227,0.141625,0.2183794528245926,148,False,8,7.185777777777779,0.961900049480455,True,8,correct,1,THE RUNNER MOVED SWIFT SMOOTH STEADY LIGHT SHARP LOOSE TIGHT CLEAN ALONG THE NARROW PATH
